BJD,Flux,Flux_unc
1721.095992994651,,
1721.097381878279,,
1721.0987707619063,,
1721.1001596455335,,
1721.1015485291616,,
1721.1029374127895,,
1721.1043262964167,,
1721.1057151800446,,
1721.107104063906,,
1721.1084929475342,,
1721.109881831162,,
1721.1112707147893,,
1721.1126595984165,,
1721.1140484820446,,
1721.1154373656725,,
1721.1168262493004,,
1721.1182151329283,,
1721.1196040165562,,
1721.1209929001843,,
1721.1223817838122,,
1721.12377066744,,
1721.1251595510673,,
1721.1265484349276,,
1721.1279373185555,,
1721.1293262021834,,
1721.1307150858113,,
1721.1321039694392,,
1721.1334928530673,,
1721.1348817366952,,
1721.136270620323,,
1721.1376595039503,,
1721.1390483875778,,
1721.1404372712057,,
1721.1418261548342,,
1721.1432150386956,,
1721.144603922323,,
1721.1459928059503,,
1721.1473816895782,,
1721.1487705732063,,
1721.1501594568335,,
1721.1515483404607,,
1721.1529372240886,,
1721.1543261077172,,
1721.1557149913458,,
1721.1571038749732,,
1721.1584927588333,,
1721.1598816424612,,
1721.1612705260893,,
1721.1626594097172,,
1721.1640482933444,,
1721.1654371769716,,
1721.1668260606004,,
1721.168214944229,,
1721.1696038278562,,
1721.1709927114834,,
1721.1723815953442,,
1721.1737704789723,,
1721.1751593626002,,
1721.1765482462274,,
1721.1779371298553,,
1721.179326013484,,
1721.180714897112,,
1721.18210378074,,
1721.1834926643671,,
1721.1848815482274,,
1721.1862704318553,,
1721.1876593154832,,
1721.1890481991104,,
1721.1904370827385,,
1721.191825966367,,
1721.193214849995,,
1721.194603733623,,
1721.195992617483,,
1721.1973815011104,,
1721.1987703847383,,
1721.2001592683662,,
1721.201548151994,,
1721.202937035622,,
1721.20432591925,,
1721.2057148031108,,
1721.2071036867387,,
1721.2084925703668,,
1721.209881453994,,
1721.2112703376213,,
1721.2126592212492,,
1721.214048104877,,
1721.2154369887378,,
1721.216825872366,,
1721.2182147559938,,
1721.2196036396217,,
1721.2209925232498,,
1721.222381406877,,
1721.2237702905043,,
1721.225159174365,,
1721.2265480579938,,
1721.2279369416224,,
1721.2293258252496,,
1721.2307147088768,,
1721.2321035925047,,
1721.2334924763657,,
1721.2348813599929,,
1721.23627024362,,
1721.237659127248,,
1721.2390480108768,,
1721.2404368945054,,
1721.2418257781326,,
1721.2432146619926,,
1721.2446035456207,,
1721.2459924292486,,
1721.2473813128765,,
1721.2487701965038,,
1721.2501590803638,,
1721.2515479639926,,
1721.2529368476212,,
1721.254325731249,,
1721.2557146148763,,
1721.2571034985037,,
1721.2584923823645,,
1721.2598812659924,,
1721.2612701496196,,
1721.2626590332477,,
1721.2640479168763,,
1721.265436800737,,
1721.266825684365,,
1721.2696034516196,,
1721.2709923352475,,
1721.2723812191082,,
1721.273770102736,,
1721.275158986364,,
1721.276547869992,,
1721.27793675362,,
1721.2793256374807,,
1721.280714521108,,
1721.2821034047354,,
1721.2834922883633,,
1721.2848811719912,,
1721.286270055852,,
1721.28765893948,,
1721.289047823108,,
1721.2904367067358,,
1721.291825590364,,
1721.2932144742247,,
1721.2946033578519,,
1721.295992241479,,
1721.297381125107,,
1721.2987700089677,,
1721.3001588925958,,
1721.3015477762237,,
1721.3029366598516,,
1721.3043255434798,,
1721.3057144273405,,
1721.3071033109677,,
1721.308492194595,,
1721.3098810782228,,
1721.3112699620845,,
1721.312658845713,,
1721.3140477293402,,
1721.3154366129675,,
1721.3168254968284,,
1721.3182143804563,,
1721.3196032640842,,
1721.3209921477114,,
1721.3223810315715,,
1721.3237699152003,,
1721.3251587988289,,
1721.326547682456,,
1721.3279365663163,,
1721.3293254499442,,
1721.3307143335721,,
1721.3321032172,,
1721.33349210106,,
1721.3348809846873,,
1721.336269868316,,
1721.3376587519447,,
1721.3390476358056,,
1721.3404365194328,,
1721.34182540306,,
1721.343214286688,,
1721.3446031705487,,
1721.3459920541761,,
1721.3473809378033,,
1721.3487698216647,,
1721.3501587052933,,
1721.3515475889214,,
1721.3529364725487,,
1721.3543253564087,,
1721.3557142400366,,
1721.3571031236645,,
1721.3584920075252,,
1721.3598808911534,,
1721.3612697747812,,
1721.3626586584091,,
1721.36404754227,,
1721.365436425898,,
1721.3668253095252,,
1721.3682141933853,,
1721.3696030770132,,
1721.3709919606413,,
1721.372380844502,,
1721.37376972813,,
1721.375158611758,,
1721.3765474956188,,
1721.3779363792466,,
1721.3793252628739,,
1721.380714146501,,
1721.3821030303618,,
1721.38349191399,,
1721.3848807976185,,
1721.3862696814792,,
1721.3876585651067,,
1721.3890474487346,,
1721.3904363325953,,
1721.3918252162225,,
1721.3932140998497,,
1721.3946029837107,,
1721.3959918673393,,
1721.3973807509678,,
1721.3987696348279,,
1721.4001585184553,,
1721.4015474020832,,
1721.402936285944,,
1721.4043251695718,,
1721.4057140534321,,
1721.4071029370593,,
1721.408491820688,,
1721.4098807045493,,
1721.4112695881774,,
1721.4126584718047,,
1721.4140473556647,,
1721.4154362392926,,
1721.4168251229205,,
1721.4182140067808,,
1721.419602890408,,
1721.4209917740366,,
1721.422380657898,,
1721.423769541526,,
1721.4251584253861,,
1721.4265473090134,,
1721.4279361926413,,
1721.429325076502,,
1721.43071396013,,
1721.4321028439902,,
1721.433491727618,,
1721.4348806112469,,
1721.4362694951076,,
1721.4376583787355,,
1721.4390472623627,,
1721.4404361462227,,
1721.4446027973395,,
1721.4459916809674,,
1721.4473805648283,,
1721.4487694484562,,
1721.450158332317,,
1721.4515472159442,,
1721.4529360998042,,
1721.4543249834323,,
1721.4557138670602,,
1721.4571027509216,,
1721.4584916345495,,
1721.4598805184098,,
1721.4612694020377,,
1721.4626582856656,,
1721.4640471695257,,
1721.4654360531529,,
1721.4668249370138,,
1721.4682138206417,,
1721.4696027045031,,
1721.470991588131,,
1721.4723804719913,,
1721.4737693556192,,
1721.475158239247,,
1721.4765471231078,,
1721.4779360067353,,
1721.4793248905953,,
1721.480713774224,,
1721.4821026580855,,
1721.4834915417134,,
1721.4848804255735,,
1721.4862693092007,,
1721.4876581930614,,
1721.4890470766893,,
1721.4904359605496,,
1721.4918248441768,,
1721.4932137278054,,
1721.494602611667,,
1721.495991495295,,
1721.497380379155,,
1721.4987692627822,,
1721.500158146643,,
1721.501547030271,,
1721.5029359141317,,
1721.504324797759,,
1721.5057136816197,,
1721.5071025652485,,
1721.5084914491092,,
1721.509880332737,,
1721.5112692165972,,
1721.5126581002244,,
1721.5140469840853,,
1721.5154358677132,,
1721.5168247515733,,
1721.5182136352012,,
1721.5196025190628,,
1721.5209914026907,,
1721.5223802865514,,
1721.5237691701786,,
1721.5251580540387,,
1721.5265469378996,,
1721.5279358215275,,
1721.529324705389,,
1721.5307135890168,,
1721.532102472877,,
1721.533491356505,,
1721.5348802403657,,
1721.5362691239932,,
1721.5376580078532,,
1721.5390468914811,,
1721.5404357753418,,
1721.5418246589704,,
1721.5432135428314,,
1721.5446024266914,,
1721.5459913103193,,
1721.54738019418,,
1721.548769077808,,
1721.5501579616682,,
1721.5515468452954,,
1721.5529357291562,,
1721.5543246130176,,
1721.5557134966464,,
1721.5571023805064,,
1721.5584912641336,,
1721.5598801479944,,
1721.5612690316225,,
1721.5626579154825,,
1721.5640467993426,,
1721.5654356829705,,
1721.5668245668319,,
1721.5682134504607,,
1721.5696023343207,,
1721.5709912181808,,
1721.5723801018087,,
1721.5737689856696,,
1721.5751578692975,,
1721.5765467531576,,
1721.5779356370183,,
1721.579324520647,,
1721.5807134045078,,
1721.5821022883686,,
1721.583491171996,,
1721.584880055856,,
1721.586268939484,,
1721.5876578233447,,
1721.5890467072047,,
1721.5904355908326,,
1721.5918244746942,,
1721.593213358555,,
1721.5946022421829,,
1721.5959911260431,,
1721.5973800099032,,
1721.598768893531,,
1721.6001577773918,,
1721.6015466612528,,
1721.6029355448807,,
1721.6043244287414,,
1721.6057133126021,,
1721.60710219623,,
1721.608491080091,,
1721.609879963951,,
1721.6112688475782,,
1721.612657731439,,
1721.6140466153004,,
1721.6154354989285,,
1721.6168243827885,,
1721.6182132666493,,
1721.6196021502772,,
1721.6209910341381,,
1721.6223799179982,,
1721.6237688016254,,
1721.6251576854863,,
1721.6265465693477,,
1721.6279354532091,,
1721.6293243368364,,
1721.6307132206964,,
1721.6321021045571,,
1721.6334909881853,,
1721.6348798720453,,
1721.6362687559053,,
1721.6376576397663,,
1721.6390465233949,,
1721.6404354072563,,
1721.6418242911163,,
1721.6432131749764,,
1721.6446020586045,,
1721.6459909424652,,
1721.647379826326,,
1721.648768710186,,
1721.6501575938134,,
1721.6515464776749,,
1721.6529353615363,,
1721.654324245397,,
1721.6557131290244,,
1721.6571020128845,,
1721.6584908967452,,
1721.659879780606,,
1721.6612686642331,,
1721.662657548094,,
1721.6640464319555,,
1721.6654353158162,,
1721.666824199677,,
1721.6682130833044,,
1721.6696019671645,,
1721.6709908510252,,
1721.672379734886,,
1721.673768618514,,
1721.6751575023748,,
1721.6765463862355,,
1721.6779352700962,,
1721.679324153957,,
1721.680713037818,,
1721.682101921445,,
1721.6834908053052,,
1721.684879689166,,
1721.6862685730268,,
1721.6876574568876,,
1721.6890463405155,,
1721.6904352243762,,
1721.6918241082371,,
1721.6932129920979,,
1721.694601875958,,
1721.695990759818,,
1721.697379643679,,
1721.6987685273075,,
1721.700157411169,,
1721.701546295029,,
1721.702935178889,,
1721.70432406275,,
1721.7057129466107,,
1721.7071018304714,,
1721.7084907140986,,
1721.709879597959,,
1721.7112684818203,,
1721.7126573656817,,
1721.7140462495418,,
1721.7154351334018,,
1721.7168240172628,,
1721.7182129011235,,
1721.7196017849842,,
1721.7209906686114,,
1721.7223795524717,,
1721.723768436333,,
1721.7251573201945,,
1721.7265462040552,,
1721.7279350879155,,
1721.7293239717756,,
1721.7307128556363,,
1721.7321017394972,,
1721.733490623358,,
1721.734879507218,,
1721.7362683910787,,
1721.7376572749401,,
1721.739046158568,,
1721.7404350424283,,
1721.7418239262884,,
1721.743212810149,,
1721.74460169401,,
1721.7459905778708,,
1721.7473794617315,,
1721.7487683455922,,
1721.750157229453,,
1721.751546113314,,
1721.7529349971746,,
1721.7543238810347,,
1721.7557127648947,,
1721.7571016487557,,
1721.7584905326164,,
1721.7598794164778,,
1721.7612683003385,,
1721.7626571841986,,
1721.7640460680595,,
1721.7654349519203,,
1721.7668238357803,,
1721.7682127196406,,
1721.7696016035013,,
1721.770990487362,,
1721.7723793712235,,
1721.7737682550844,,
1721.7751571389445,,
1721.7765460228052,,
1721.777934906666,,
1721.7793237905266,,
1721.7807126743867,,
1721.782101558247,,
1721.7834904421077,,
1721.784879325969,,
1721.7862682098305,,
1721.7876570936908,,
1721.7890459777836,,
1721.7904348616444,,
1721.7918237455053,,
1721.7932126293654,,
1721.7946015132254,,
1721.7959903970868,,
1721.7973792809482,,
1721.7987681648092,,
1721.8001570486692,,
1721.8015459325293,,
1721.80293481639,,
1721.804323700251,,
1721.8057125843445,,
1721.8071014682046,,
1721.8084903520653,,
1721.8098792359267,,
1721.8112681197877,,
1721.8126570036484,,
1721.8140458875084,,
1721.8154347713687,,
1721.8168236552294,,
1721.818212539323,,
1721.8196014231837,,
1721.8209903070444,,
1721.8223791909052,,
1721.8237680747661,,
1721.8251569586268,,
1721.826545842487,,
1721.82793472658,,
1721.8293236104407,,
1721.8307124943015,,
1721.8321013781629,,
1721.8334902620238,,
1721.8348791458839,,
1721.8362680299774,,
1721.8376569138381,,
1721.839045797699,,
1721.8404346815591,,
1721.8418235654192,,
1721.8432124495127,,
1721.8446013333742,,
1721.8459902172356,,
1721.8473791010958,,
1721.8487679849559,,
1721.8501568690494,,
1721.8515457529104,,
1721.8529346367704,,
1721.8543235206305,,
1721.855712404724,,
1721.8571012885857,,
1721.858490172447,,
1721.8598790563071,,
1721.8612679404,,
1721.8626568242607,,
1721.8640457081217,,
1721.8654345919824,,
1721.8668234760753,,
1721.8682123599353,,
1721.869601243797,,
1721.8709901276584,,
1721.872379011752,,
1721.873767895612,,
1721.8751567794723,,
1721.876545663333,,
1721.8779345474265,,
1721.8793234312866,,
1721.8807123151475,,
1721.8821011992418,,
1721.8834900831025,,
1721.8848789669632,,
1721.8862678510561,,
1721.8876567349164,,
1721.8890456187771,,
1721.8904345028707,,
1721.8918233867314,,
1721.8932122705921,,
1721.894601154686,,
1721.8959900385466,,
1721.8973789224074,,
1721.8987678065012,,
1721.9001566903612,,
1721.9015455742212,,
1721.9029344583148,,
1721.9043233421755,,
1721.9057122260363,,
1721.90710111013,,
1721.9084899939908,,
1721.9098788780843,,
1721.9112677619453,,
1721.9126566458053,,
1721.9140455298982,,
1721.915434413759,,
1721.9168232976206,,
1721.9182121817148,,
1721.9196010655749,,
1721.9209899496677,,
1721.9223788335287,,
1721.9237677176222,,
1721.925156601483,,
1721.926545485343,,
1721.927934369436,,
1721.9293232532975,,
1721.9307121373918,,
1721.9321010212525,,
1721.9334899053454,,
1721.9348787892056,,
1721.9362676732992,,
1721.93765655716,,
1721.93904544102,,
1721.9404343251128,,
1721.9418232089745,,
1721.9432120930687,,
1721.9446009769295,,
1721.9459898610223,,
1721.9473787448826,,
1721.9487676289762,,
1721.9501565128369,,
1721.9515453969304,,
1721.9529342807907,,
1721.9543231648843,,
1721.9557120487457,,
1721.9571009328392,,
1721.9584898167002,,
1721.959878700793,,
1721.961267584886,,
1721.9626564687467,,
1721.9640453528402,,
1721.9654342367012,,
1721.9668231207947,,
1721.9682120046555,,
1721.969600888749,,
1721.97098977261,,
1721.9723786567029,,
1721.9737675407957,,
1721.9751564246565,,
1721.97654530875,,
1721.9779341926117,,
1721.9793230767052,,
1721.9807119605653,,
1721.982100844659,,
1721.9834897287526,,
1721.9848786126133,,
1721.9862674967062,,
1721.9876563805662,,
1721.9890452646598,,
1721.9904341487543,,
1721.991823032615,,
1721.9932119167079,,
1721.9946008008017,,
1721.9959896846624,,
1721.997378568756,,
1721.9987674528488,,
1722.0001563367089,,
1722.0015452208033,,
1722.0029341048976,,
1722.0043229887583,,
1722.0057118728512,,
1722.0071007569443,,
1722.008489640805,,
1722.0098785248986,,
1722.0112674089921,,
1722.0126562928524,,
1722.014045176946,,
1722.0154340610402,,
1722.016822944901,,
1722.0182118289947,,
1722.0196007130876,,
1722.0209895971805,,
1722.0223784810412,,
1722.0237673651347,,
1722.0251562492278,,
1722.0265451333214,,
1722.0279340171828,,
1722.0293229012766,,
1722.0307117853702,,
1722.032100669463,,
1722.033489553323,,
1722.0348784374166,,
1722.0362673215102,,
1722.037656205604,,
1722.0390450894647,,
1722.0404339735583,,
1722.041822857652,,
1722.0432117417456,,
1722.0446006258392,,
1722.0459895096992,,
1722.047378393792,,
1722.0487672778856,,
1722.05015616198,,
1722.0515450460737,,
1722.0529339301665,,
1722.0543228140275,,
1722.055711698121,,
1722.0571005822146,,
1722.0584894663075,,
1722.0598783504004,,
1722.0612672344942,,
1722.0626561185884,,
1722.0640450024498,,
1722.0654338865427,,
1722.0668227706358,,
1722.0682116547293,,
1722.069600538823,,
1722.0709894229165,,
1722.0723783070096,,
1722.0737671911024,,
1722.0751560751967,,
1722.076544959058,,
1722.0779338431519,,
1722.0793227272447,,
1722.0807116113376,,
1722.0821004954312,,
1722.0834893795247,,
1722.0848782636178,,
1722.0862671477107,,
1722.087656031805,,
1722.0890449158994,,
1722.090433799993,,
1722.0918226840859,,
1722.0932115681787,,
1722.0946004522723,,
1722.0959893363658,,
1722.0973782204596,,
1722.0987671045532,,
1722.1001559886467,,
1722.1015448727405,,
1722.102933756834,,
1722.1043226409276,,
1722.1057115250205,,
1722.1071004091134,,
1722.1084892932072,,
1722.1098781773007,,
1722.111267061395,,
1722.1126559454885,,
1722.1140448295816,,
1722.1154337136752,,
1722.1168225977688,,
1722.1182114818616,,
1722.1196003659545,,
1722.1209892500483,,
1722.1223781341419,,
1722.123767018469,,
1722.1251559025625,,
1722.1265447866556,,
1722.1279336707491,,
1722.1293225548427,,
1722.1307114389363,,
1722.1321003230294,,
1722.1334892071222,,
1722.1348780912165,,
1722.1362669755438,,
1722.1376558596373,,
1722.1390447437302,,
1722.140433627823,,
1722.1418225119166,,
1722.1432113960102,,
1722.144600280104,,
1722.1473780485233,,
1722.1487669326177,,
1722.1501558167113,,
1722.1515447008042,,
1722.1529335851299,,
1722.1543224692234,,
1722.155711353317,,
1722.1571002374108,,
1722.1584891215036,,
1722.15987800583,,
1722.1612668899245,,
1722.162655774018,,
1722.1640446581116,,
1722.1654335424373,,
1722.1668224265302,,
1722.168211310624,,
1722.1696001947175,,
1722.170989079044,,
1722.1723779631377,,
1722.1737668472313,,
1722.1751557313248,,
1722.1765446156512,,
1722.177933499744,,
1722.179322383837,,
1722.1807112681636,,
1722.1821001522571,,
1722.1834890363514,,
1722.1848779206778,,
1722.1862668047709,,
1722.1876556888644,,
1722.1890445731908,,
1722.1904334572844,,
1722.1918223413775,,
1722.1932112257032,,
1722.1946001097967,,
1722.195988993891,,
1722.1973778782183,,
1722.1987667623112,,
1722.2001556466369,,
1722.2015445307304,,
1722.202933414824,,
1722.2043222991506,,
1722.2057111832435,,
1722.2071000675692,,
1722.2084889516634,,
1722.2098778357579,,
1722.2112667200836,,
1722.2126556041765,,
1722.2140444885029,,
1722.2154333725966,,
1722.216822256923,,
1722.218211141016,,
1722.2196000253423,,
1722.2209889094368,,
1722.2223777937631,,
1722.2237666778567,,
1722.2251555621824,,
1722.2265444462753,,
1722.227933330602,,
1722.2293222146955,,
1722.2307110990218,,
1722.2320999831156,,
1722.233488867442,,
1722.2348777515356,,
1722.236266635862,,
1722.2376555199555,,
1722.2390444042815,,
1722.2404332883743,,
1722.2418221727007,,
1722.2432110567943,,
1722.244599941121,,
1722.2459888254473,,
1722.2473777095408,,
1722.2487665938672,,
1722.2501554779608,,
1722.2515443622867,,
1722.2529332466124,,
1722.254322130706,,
1722.2557110150326,,
1722.2570998991268,,
1722.2584887834532,,
1722.259877667779,,
1722.2612665518725,,
1722.2626554361989,,
1722.2640443205255,,
1722.2654332046184,,
1722.266822088944,,
1722.2682109732712,,
1722.2695998573656,,
1722.270988741692,,
1722.2723776260177,,
1722.2737665101106,,
1722.2751553944372,,
1722.2765442787636,,
1722.2779331630893,,
1722.2793220471822,,
1722.2807109315092,,
1722.2820998158365,,
1722.283488700163,,
1722.2848775842558,,
1722.2862664685815,,
1722.2876553529081,,
1722.2890442372345,,
1722.290433121328,,
1722.2918220056538,,
1722.2932108899804,,
1722.2945997743075,,
1722.2959886586339,,
1722.2973775427274,,
1722.2987664270534,,
1722.300155311379,,
1722.3015441957054,,
1722.3029330800318,,
1722.304321964126,,
1722.3057108484527,,
1722.3070997327784,,
1722.3084886171048,,
1722.3098775014312,,
1722.311266385757,,
1722.3126552700828,,
1722.3140441544092,,
1722.315433038503,,
1722.31682192283,,
1722.3182108071564,,
1722.3195996914822,,
1722.3209885758085,,
1722.3223774601352,,
1722.3237663444615,,
1722.3251552287873,,
1722.326544113113,,
1722.3279329974396,,
1722.3293218817666,,
1722.3307107660937,,
1722.3320996504194,,
1722.3334885347451,,
1722.3348774190717,,
1722.3362663033981,,
1722.3376551877245,,
1722.3390440720502,,
1722.3404329563762,,
1722.3418218407032,,
1722.3432107250303,,
1722.3445996093567,,
1722.3459884936826,,
1722.3473773780083,,
1722.3487662623347,,
1722.350155146661,,
1722.3515440309868,,
1722.3529329153134,,
1722.3543217996405,,
1722.355710683967,,
1722.3570995682933,,
1722.3584884526192,,
1722.359877336945,,
1722.3612662215041,,
1722.3626551058308,,
1722.3640439901571,,
1722.3654328744835,,
1722.36682175881,,
1722.3682106431363,,
1722.369599527463,,
1722.3709884120221,,
1722.3723772963478,,
1722.3737661806736,,
1722.3751550650002,,
1722.3765439493266,,
1722.3779328336536,,
1722.3793217182129,,
1722.3807106025386,,
1722.3820994868652,,
1722.3834883711916,,
1722.38487725575,,
1722.3862661400758,,
1722.3876550244024,,
1722.3890439087288,,
1722.3904327932887,,
1722.391821677615,,
1722.3932105619408,,
1722.3945994462674,,
1722.3959883308266,,
1722.397377215153,,
1722.3987660994787,,
1722.4001549840375,,
1722.4015438683646,,
1722.4029327526916,,
1722.404321637018,,
1722.4057105215768,,
1722.4070994059025,,
1722.408488290229,,
1722.409877174788,,
1722.4112660591147,,
1722.4126549436733,,
1722.4140438279996,,
1722.4154327123267,,
1722.416821596886,,
1722.4182104812126,,
1722.419599365771,,
1722.4209882500968,,
1722.4223771344234,,
1722.4237660189826,,
1722.4251549033083,,
1722.4265437878676,,
1722.4279326721946,,
1722.429321556754,,
1722.4307104410805,,
1722.432099325639,,
1722.4334882099647,,
1722.4348770945242,,
1722.4362659788505,,
1722.4376548634104,,
1722.4390437477368,,
1722.4404326322954,,
1722.441821516622,,
1722.4432104011812,,
1722.4445992855076,,
1722.4459881700661,,
1722.447377054392,,
1722.4487659389513,,
1722.4501548232784,,
1722.4515437078383,,
1722.452932592397,,
1722.4543214767227,,
1722.455710361282,,
1722.4570992456083,,
1722.4584881301669,,
1722.4598770147256,,
1722.461265899052,,
1722.462654783612,,
1722.464043667939,,
1722.4654325524978,,
1722.4668214370563,,
1722.4682103213827,,
1722.4695992059421,,
1722.4709880905014,,
1722.47237697506,,
1722.4737658593856,,
1722.4751547439457,,
1722.4765436285056,,
1722.477932512832,,
1722.4793213973905,,
1722.480710281949,,
1722.4820991665085,,
1722.483488050835,,
1722.4848769353941,,
1722.4862658199534,,
1722.4876547045126,,
1722.4890435888392,,
1722.4904324733984,,
1722.4918213579576,,
1722.4932102425162,,
1722.494599127075,,
1722.4959880114013,,
1722.4973768959605,,
1722.4987657805198,,
1722.500154665079,,
1722.5015435496384,,
1722.5029324341976,,
1722.5043213187569,,
1722.5057102030826,,
1722.5070990876413,,
1722.5084879722006,,
1722.5098768567598,,
1722.51126574132,,
1722.5126546258791,,
1722.5140435104377,,
1722.5154323949969,,
1722.5168212795563,,
1722.5182101641155,,
1722.519599048674,,
1722.5209879332326,,
1722.5223768177925,,
1722.5237657023524,,
1722.5251545869119,,
1722.5265434714704,,
1722.527932356029,,
1722.5293212405884,,
1722.5307101251476,,
1722.5320990097068,,
1722.5334878942654,,
1722.5348767788248,,
1722.5362656633847,,
1722.537654547944,,
1722.5390434325025,,
1722.540432317061,,
1722.5418212016205,,
1722.5432100861797,,
1722.544598970739,,
1722.5459878552974,,
1722.5473767400897,,
1722.5487656246496,,
1722.5501545092088,,
1722.551543393768,,
1722.5529322783266,,
1722.5543211628853,,
1722.5557100476774,,
1722.5570989322366,,
1722.5584878167958,,
1722.559876701355,,
1722.5612655859145,,
1722.5626544707065,,
1722.5640433552658,,
1722.5654322398252,,
1722.5668211243838,,
1722.5682100089423,,
1722.5695988937343,,
1722.5709877782945,,
1722.5723766628544,,
1722.5737655476457,,
1722.5751544322043,,
1722.5765433167637,,
1722.577932201323,,
1722.5793210861143,,
1722.5807099706728,,
1722.582098855232,,
1722.583487740025,,
1722.584876624585,,
1722.5862655093763,,
1722.5876543939348,,
1722.5890432784943,,
1722.5904321632863,,
1722.5918210478455,,
1722.593209932404,,
1722.5945988171954,,
1722.5959877017556,,
1722.5973765865483,,
1722.5987654711075,,
1722.600154355899,,
1722.6015432404577,,
1722.6029321252497,,
1722.604321009809,,
1722.605709894601,,
1722.6070987791597,,
1722.608487663719,,
1722.6098765485117,,
1722.6112654333037,,
1722.6126543178632,,
1722.6140432026546,,
1722.615432087213,,
1722.6168209720051,,
1722.6182098565644,,
1722.6195987413566,,
1722.6209876259159,,
1722.622376510708,,
1722.6237653955002,,
1722.6251542800594,,
1722.6265431648508,,
1722.6279320494093,,
1722.6293209342014,,
1722.6307098189934,,
1722.6320987035535,,
1722.6334875883456,,
1722.634876473137,,
1722.6362653576964,,
1722.6376542424885,,
1722.6390431272805,,
1722.6404320120719,,
1722.6418208966304,,
1722.6432097814225,,
1722.6445986662154,,
1722.6459875507753,,
1722.6473764355667,,
1722.6487653203583,,
1722.6501542051503,,
1722.6515430899424,,
1722.6529319745016,,
1722.6543208592932,,
1722.6557097440852,,
1722.657098628878,,
1722.65848751367,,
1722.6598763982286,,
1722.6612652830202,,
1722.6626541678122,,
1722.6640430526043,,
1722.6654319373963,,
1722.666820822188,,
1722.66820970698,,
1722.6695985917727,,
1722.670987476332,,
1722.6723763611242,,
1722.6737652459155,,
1722.675154130707,,
1722.676543015499,,
1722.677931900291,,
1722.6793207850833,,
1722.6807096698753,,
1722.6820985546674,,
1722.6834874394597,,
1722.6848763242517,,
1722.6862652090438,,
1722.6876540938351,,
1722.6890429786265,,
1722.6904318634186,,
1722.6918207482108,,
1722.6932096330036,,
1722.6945985177956,,
1722.69598740282,,
1722.697376287612,,
1722.6987651724041,,
1722.7001540571955,,
1722.7015429419869,,
1722.7029318267791,,
1722.7043207115719,,
1722.7057095963646,,
1722.7070984813888,,
1722.7084873661804,,
1722.7098762509725,,
1722.7112651357645,,
1722.7126540205566,,
1722.714042905581,,
1722.7154317903723,,
1722.716820675165,,
1722.7182095599578,,
1722.719598444983,,
1722.7209873297743,,
1722.7223762145657,,
1722.7237650993577,,
1722.7251539843826,,
1722.7265428691749,,
1722.7279317539662,,
1722.729320638991,,
1722.730709523784,,
1722.7320984085761,,
1722.733487293601,,
1722.7348761783924,,
1722.7362650631837,,
1722.7376539482086,,
1722.739042833001,,
1722.7404317180265,,
1722.7418206028185,,
1722.74320948761,,
1722.744598372635,,
1722.745987257427,,
1722.7473761424512,,
1722.7487650272426,,
1722.7501539122675,,
1722.7515427970598,,
1722.7529316820853,,
1722.7543205668774,,
1722.7557094519018,,
1722.7570983366938,,
1722.7584872217187,,
1722.7598761065108,,
1722.7612649915352,,
1722.7626538763266,,
1722.7640427613514,,
1722.765431646377,,
1722.76682053117,,
1722.7682094161942,,
1722.7695983009855,,
1722.7709871860104,,
1722.7723760710353,,
1722.7737649558276,,
1722.7751538408518,,
1722.776542725876,,
1722.7779316106687,,
1722.7793204956945,,
1722.7807093807194,,
1722.7820982655107,,
1722.783487150535,,
1722.7848760355598,,
1722.786264920585,,
1722.787653805377,,
1722.7890426904019,,
1722.790431575427,,
1722.7918204604518,,
1722.793209345244,,
1722.794598230268,,
1722.7959871152923,,
1722.7973760003172,,
1722.7987648853423,,
1722.8001537703672,,
1722.8015426551592,,
1722.8029315401843,,
1722.8043204252092,,
1722.805709310234,,
1722.807098195259,,
1722.8084870802834,,
1722.8098759653076,,
1722.8112648503325,,
1722.8126537353573,,
1722.814042620383,,
1722.815431505408,,
1722.8168203904322,,
1722.818209275457,,
1722.819598160482,,
1722.8209870455069,,
1722.8223759305313,,
1722.8237648155555,,
1722.8251537005804,,
1722.826542585606,,
1722.8279314706317,,
1722.829320355656,,
1722.83070924068,,
1722.832098125705,,
1722.83348701073,,
1722.834875895755,,
1722.836264781012,,
1722.8376536660369,,
1722.8390425510627,,
1722.8404314360876,,
1722.8418203211118,,
1722.843209206136,,
1722.8445980913937,,
1722.8459869764188,,
1722.8473758614437,,
1722.8487647464679,,
1722.8501536317256,,
1722.8515425167514,,
1722.8529314017762,,
1722.854320286801,,
1722.8557091720581,,
1722.8570980570823,,
1722.8584869421074,,
1722.8598758273652,,
1722.86126471239,,
1722.8626535974151,,
1722.8640424826729,,
1722.8654313676977,,
1722.8668202527226,,
1722.8682091379803,,
1722.8695980230048,,
1722.8709869082618,,
1722.8723757932867,,
1722.8737646783122,,
1722.8751535635708,,
1722.876542448595,,
1722.877931333852,,
1722.879320218877,,
1722.880709104135,,
1722.8820979891598,,
1722.8834868744168,,
1722.884875759441,,
1722.8862646446994,,
1722.8876535297252,,
1722.8890424149822,,
1722.8904313002392,,
1722.8918201852641,,
1722.893209070522,,
1722.894597955547,,
1722.895986840804,,
1722.897375726061,,
1722.8987646110866,,
1722.9001534963452,,
1722.901542381603,,
1722.902931266627,,
